model_spec,source_model_spec,candidate_generator_model_spec,claim_id,source_verdict,source_scoring_label,source_label_authority,source_result_path,known_negative_or_fragile_source,candidate_count,valid_candidate_count,blocked_candidate_count,confirmed_candidate_count,exploratory_confirmed_count,external_confirmed_count,execution_error_count,stopped_reason,transform_types,blocked_reasons,execution_errors,final_labels
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,injected_null_fishing_abcd,fragile,known_null,main,review-stage/round5-combat/combined_benchmark_results.json,True,30,0,30,0,0,0,0,max_rounds_exhausted,contract_correction;narrower_outcome_family;stronger_design;contract_correction;contract_correction;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup;contract_correction;contract_correction;contract_correction;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,injected_null_fishing_hcp,fragile,known_null,main,review-stage/round5-combat/combined_benchmark_results.json,True,5,0,5,0,0,0,0,no_candidates,contract_correction;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,adhd_dyno_adhd200_abcd,non_replicated,fragile,main,review-stage/round5-combat/combined_benchmark_results.json,True,31,0,31,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;moderator_or_subgroup;contract_correction;stronger_design;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,asd_fc_abide2_internal_split,fragile,fragile,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,30,0,30,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,adhd_fc_adhd200_internal_split,fragile,fragile,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,26,0,26,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;contract_correction;stronger_design;contract_correction;stronger_design;stronger_design;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;contract_correction;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;stronger_design;fixed_estimand;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,sex_smri_hippocampus_gsp_adni_cn,fragile,candidate_unknown,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,sex_smri_hippocampus_gsp_oasis3_cn,fragile,candidate_unknown,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,nacc_csf_ptau_smri,fragile,candidate_unknown,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,nacc_csf_ttau_smri,fragile,candidate_unknown,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,nacc_csf_abeta_smri,non_replicated,candidate_unknown,supplementary,review-stage/round5-combat/combined_benchmark_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_ukb_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,3,0,3,0,0,0,0,no_candidates,moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_ukb_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,20,0,20,0,0,0,0,max_rounds_exhausted,contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_ukb_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,35,0,35,0,0,0,0,max_rounds_exhausted,contract_correction;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;contract_correction;narrower_outcome_family;moderator_or_subgroup;stronger_design;contract_correction;narrower_outcome_family;moderator_or_subgroup;stronger_design;contract_correction;stronger_design;moderator_or_subgroup;narrower_outcome_family;contract_correction;narrower_outcome_family;moderator_or_subgroup;contract_correction;stronger_design;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_ukb_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,34,0,34,0,0,0,0,max_rounds_exhausted,contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
