claim_id,family,expected_gate,scoring_label,label_authority,final_label,exec_only,+confound,+power,+multiverse,+replication,n_discovery,n_replication,n_features,outcome,best_beta,best_p,best_standardized_effect,achieved_power,under_powered,multiverse_fraction_consistent,replication_passed,replication_reason,search_family_size,search_selection,confound_completeness_passed,confound_completeness_reason,synthetic_metadata,rationale
neg_underpowered_ukb_s3,underpowered,power,fragile,main,fragile,False,False,False,False,False,50,50,1,fc_fc_Default_SomMot_z,0.08996588472057868,0.5964343270520311,0.2083836306512044,0.30350297700534135,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/UKB.parquet"", ""n_per_group"": 25, ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.304, n_needed_80=182.7, ref_effect=none"
neg_underpowered_abcd_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.28868042024680296,0.25098430151940126,-0.35104192054311684,0.6031772219621486,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABCD.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.603, n_needed_80=65.6, ref_effect=none"
neg_underpowered_abcd_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,46,1,fc_fc_Default_SomMot,-0.022233265300034256,0.612926581822794,-0.21540057465333903,0.2983490917089155,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABCD.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.298, n_needed_80=171.1, ref_effect=none"
neg_underpowered_abcd_s3,underpowered,power,fragile,main,non_replicated,True,True,True,True,False,50,50,1,fc_fc_Default_SomMot_z,0.32335462855000374,0.020046529676661283,0.6891909967137275,0.9975678404032132,False,1.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABCD.parquet"", ""n_per_group"": 25, ""seed"": 3}",Failed gates: replication; replication=non_replicated_effect_absent
neg_underpowered_hcp_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.11835081136571118,0.7188660714443335,-0.08636934208447342,0.08488714935528639,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.085, n_needed_80=1054.1, ref_effect=none"
neg_underpowered_hcp_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,46,1,fc_fc_Default_SomMot,-0.07529116616084883,0.09995122824711854,-0.5453493610265824,0.9514163836585069,False,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_underpowered_hcp_s3,underpowered,power,fragile,main,confirmed,True,True,True,True,True,50,50,1,fc_fc_Default_SomMot_z,0.39302515731778737,0.02784334592794521,0.6323409031422775,0.9922857936996003,False,1.0,True,passed,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP.parquet"", ""n_per_group"": 25, ""seed"": 3}",All gates passed.; confirmation_subtype=transportable_confirmed; heterogeneity_i2=0.0
neg_underpowered_hcp_aging_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.178259900653149,0.10130718408374471,-0.516436922114791,0.9044891062946048,False,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP_Aging.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_underpowered_hcp_aging_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,46,1,fc_fc_Default_SomMot,-0.017503842547082815,0.6839040267710165,-0.15683618804279525,0.1804331427151922,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP_Aging.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.180, n_needed_80=321.0, ref_effect=none"
neg_underpowered_hcp_aging_s3,underpowered,power,fragile,main,fragile,False,False,False,False,False,50,50,1,fc_fc_Default_SomMot_z,0.05593038149434782,0.517682458765951,0.17180200976822693,0.221798177825828,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/HCP_Aging.parquet"", ""n_per_group"": 25, ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.222, n_needed_80=267.8, ref_effect=none"
neg_underpowered_abide2_s1,underpowered,power,fragile,main,non_replicated,True,True,True,True,False,26,25,1,fc_fc_Default_SalVentAttn_z_z,0.34893577313897867,0.036880639244243126,0.9150786508356171,0.9941384046385427,False,1.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABIDE2.parquet"", ""n_per_group"": 21, ""seed"": 1}",Failed gates: replication; replication=non_replicated_effect_absent
neg_underpowered_abide2_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,33,37,1,fc_fc_Default_SomMot,0.054947533152718386,0.2653727617816887,0.5771282193737083,0.8951461143648956,False,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABIDE2.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_underpowered_abide2_s3,underpowered,power,fragile,main,fragile,False,False,False,False,False,35,32,1,fc_fc_Default_SomMot_z,0.06497462105654651,0.673199629126124,0.09287454303117107,0.0832667079234276,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ABIDE2.parquet"", ""n_per_group"": 25, ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.083, n_needed_80=911.9, ref_effect=none"
neg_underpowered_adhd200_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.12385968559878709,0.21637488654550807,-0.38359466494837646,0.6799170789434729,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADHD200.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.680, n_needed_80=55.3, ref_effect=none"
neg_underpowered_adhd200_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,45,1,fc_fc_Default_SomMot,-0.0377178505425774,0.4387319607737066,-0.23943005407417836,0.35562444727789577,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADHD200.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.356, n_needed_80=138.8, ref_effect=none"
neg_underpowered_adhd200_s3,underpowered,power,fragile,main,fragile,False,False,False,False,False,50,50,1,fc_fc_Default_SomMot_z,0.09219710158876453,0.3523709953486557,0.22574730033176843,0.3466527339869957,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADHD200.parquet"", ""n_per_group"": 25, ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.347, n_needed_80=155.9, ref_effect=none"
neg_underpowered_adni_fmri_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.09691030559580063,0.42077943453759803,-0.28679351895617883,0.4424740391541007,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADNI_fMRI.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.442, n_needed_80=97.4, ref_effect=none"
neg_underpowered_adni_fmri_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,45,1,fc_fc_Default_SomMot,-0.021785958394714117,0.7354128166765894,-0.20988158352278924,0.285827961643416,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADNI_fMRI.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.286, n_needed_80=180.1, ref_effect=none"
neg_underpowered_adni_fmri_s3,underpowered,power,fragile,main,fragile,False,False,False,False,False,50,50,1,fc_fc_Default_SomMot_z,0.16398336298808822,0.3400007620683134,0.2942085785887707,0.5317303389882642,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/ADNI_fMRI.parquet"", ""n_per_group"": 25, ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.532, n_needed_80=92.6, ref_effect=none"
neg_cross_nonrep_ukb_hcp_aging_s1,cross_cohort_nonreplication,replication,known_null,main,fragile,False,False,False,False,False,39291,632,24,fc_fc_Cont_Vis,-0.0020202367207686864,0.08142582857530495,-0.017351187719489975,0.9304695417228155,False,0.0,False,non_replicated_cohort_mismatch,24,discovery_only,True,passed,"{""searched_feature_count"": 24, ""selected_outcome"": ""fc_fc_Cont_Vis"", ""top_discovery_features"": [{""beta"": -0.0020202367207686864, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Vis"", ""p"": 0.08142582857530495}, {""beta"": -0.01828417116340708, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Vis_z_z"", ""p"": 0.13902364211353296}, {""beta"": -0.001706345573392143, ""n"": 39291, ""outcome"": ""fc_fc_Cont_SomMot"", ""p"": 0.1797140916522138}, {""beta"": -0.001032964521477368, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Limbic"", ""p"": 0.2011466908681764}, {""beta"": -0.001345280778923296, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Default"", ""p"": 0.20522393108893458}, {""beta"": -0.0012671094217654832, ""n"": 39291, ""outcome"": ""fc_fc_Cont_DorsAttn"", ""p"": 0.211255140927084}, {""beta"": -0.0010978236759518426, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Cont"", ""p"": 0.24698398537242172}, {""beta"": 0.005995129799598354, ""n"": 39291, ""outcome"": ""fc_fc_Default_Default_z"", ""p"": 0.3163142399424803}, {""beta"": 0.005521926295124541, ""n"": 39291, ""outcome"": ""fc_fc_Cont_SalVentAttn_z"", ""p"": 0.31903661991185067}, {""beta"": 0.005735635218367061, ""n"": 39291, ""outcome"": ""fc_fc_Cont_Cont_z"", ""p"": 0.33183224084458063}]}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_cohort_mismatch"
neg_cross_nonrep_abide2_abcd_s2,cross_cohort_nonreplication,replication,known_null,main,fragile,False,False,False,False,False,772,10390,24,fc_fc_Cont_Vis_z_z,-0.04332335951128133,0.2601422589570465,-0.0682465292897953,0.47370566118558843,True,0.0,False,non_replicated_effect_absent,24,discovery_only,True,passed,"{""searched_feature_count"": 24, ""selected_outcome"": ""fc_fc_Cont_Vis_z_z"", ""top_discovery_features"": [{""beta"": -0.04332335951128133, ""n"": 772, ""outcome"": ""fc_fc_Cont_Vis_z_z"", ""p"": 0.2601422589570465}, {""beta"": -0.035868950599585336, ""n"": 772, ""outcome"": ""fc_fc_Cont_Limbic_z_z"", ""p"": 0.3089167970164017}, {""beta"": -0.024013727364011007, ""n"": 772, ""outcome"": ""fc_fc_Cont_Default_z_z"", ""p"": 0.4848205447595537}, {""beta"": 0.01618882463808525, ""n"": 772, ""outcome"": ""fc_fc_Cont_SomMot_z"", ""p"": 0.5544418542176162}, {""beta"": 0.016336941940262452, ""n"": 772, ""outcome"": ""fc_fc_Cont_Limbic_z"", ""p"": 0.5684997689694563}, {""beta"": 0.013596758867480414, ""n"": 772, ""outcome"": ""fc_fc_Cont_SalVentAttn_z"", ""p"": 0.629843298594801}, {""beta"": 0.013539073412703067, ""n"": 772, ""outcome"": ""fc_fc_Cont_DorsAttn_z"", ""p"": 0.6309551596874862}, {""beta"": 0.013860322294551738, ""n"": 772, ""outcome"": ""fc_fc_Cont_Cont_z"", ""p"": 0.6337117285830425}, {""beta"": 0.013346150269336372, ""n"": 772, ""outcome"": ""fc_fc_Cont_Default_z"", ""p"": 0.634543288853411}, {""beta"": -0.025535380331103037, ""n"": 772, ""outcome"": ""fc_fc_Default_Default_z_z"", ""p"": 0.6475085540410798}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.474, n_needed_80=1687.1, ref_effect=none"
neg_cross_nonrep_adhd200_abcd_s3,cross_cohort_nonreplication,replication,known_null,main,fragile,False,False,False,False,False,618,10390,24,fc_fc_Default_Default,-0.013575227327756505,0.2583320543575217,-0.0992784626289799,0.6929501730251185,True,0.0,False,non_replicated_effect_absent,24,discovery_only,True,passed,"{""searched_feature_count"": 24, ""selected_outcome"": ""fc_fc_Default_Default"", ""top_discovery_features"": [{""beta"": -0.013575227327756505, ""n"": 618, ""outcome"": ""fc_fc_Default_Default"", ""p"": 0.2583320543575217}, {""beta"": -0.013155467885366676, ""n"": 618, ""outcome"": ""fc_fc_Cont_DorsAttn"", ""p"": 0.3191004303938771}, {""beta"": -0.011751372721811261, ""n"": 618, ""outcome"": ""fc_fc_Cont_Default"", ""p"": 0.35412819624801095}, {""beta"": -0.012453006297910369, ""n"": 618, ""outcome"": ""fc_fc_Cont_SalVentAttn"", ""p"": 0.35444522957864266}, {""beta"": -0.010721443888554292, ""n"": 618, ""outcome"": ""fc_fc_Cont_Limbic"", ""p"": 0.40360091047114266}, {""beta"": -0.010464293816263322, ""n"": 618, ""outcome"": ""fc_fc_Cont_Cont"", ""p"": 0.4144462363824216}, {""beta"": -0.011174296728474503, ""n"": 618, ""outcome"": ""fc_fc_Cont_SomMot"", ""p"": 0.41682630452897085}, {""beta"": -0.049871782592404566, ""n"": 618, ""outcome"": ""fc_fc_Default_Default_z_z"", ""p"": 0.4297854706001226}, {""beta"": 0.023882059305337586, ""n"": 618, ""outcome"": ""fc_fc_Cont_Vis_z"", ""p"": 0.45216834387661764}, {""beta"": 0.0211363880002526, ""n"": 618, ""outcome"": ""fc_fc_Cont_SomMot_z"", ""p"": 0.509645025808835}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.693, n_needed_80=798.3, ref_effect=none"
